White noise,Positive bias,Negative bias
29.176746,28.375514,30.038069
29.223659,28.323560,30.010926
29.177962,28.403870,30.047491
29.226633,28.276912,30.021153
29.278821,28.345477,30.138531
29.203747,28.366788,29.922251
29.218271,28.371903,30.016487
29.204854,28.412174,29.997154
29.090957,28.261315,30.045844
29.169357,28.416704,30.005137
29.318878,28.465454,30.053233
29.196455,28.495218,30.015016
29.309324,28.399420,29.995673
29.168264,28.455018,30.055052
29.267775,28.489521,30.052735
29.252333,28.402799,30.085106
29.206478,28.392715,30.079695
29.186633,28.405382,30.121912
29.135474,28.438155,30.022135
29.256278,28.426034,30.145577
29.240547,28.315562,29.883517
29.226697,28.304288,30.068515
29.209013,28.294759,30.140727
29.174721,28.293952,30.100537
29.215187,28.496358,29.898638
29.058507,28.432316,30.105543
29.220950,28.266382,30.063608
29.071290,28.353015,29.944195
29.127479,28.404696,30.125680
29.196064,28.280704,29.953588
29.160314,28.345066,30.077226
29.202634,28.423096,30.036961
29.275474,28.485277,29.976018
29.176431,28.444978,30.122837
29.287062,28.448767,29.987650
29.193775,28.344490,30.027541
29.254319,28.282465,29.970710
29.231161,28.383771,30.038263
29.152276,28.408183,30.006225
29.111995,28.472343,29.947498
29.178251,28.317814,30.116776
29.263874,28.482472,29.965483
29.146046,28.463470,30.063164
29.253428,28.455644,30.064175
29.146050,28.448794,30.119788
29.253106,28.392517,30.161010
29.159198,28.203925,29.844566
29.200351,28.441886,29.972409
29.310032,28.479004,30.049309
29.103386,28.473327,30.037796
29.147290,28.480701,30.117497
29.156095,28.395081,30.122976
29.349867,28.383065,29.958085
29.109582,28.252455,30.064767
29.119156,28.508890,29.972691
29.206054,28.390635,30.106840
29.224983,28.423084,29.876673
29.209387,28.576252,30.110309
29.292277,28.335818,29.956060
29.310167,28.360302,30.009581
29.205783,28.499429,30.044387
29.189832,28.308961,29.853597
29.264908,28.344154,29.968444
29.220110,28.387433,29.995811
29.152718,28.516136,30.028469
29.216250,28.429947,30.086050
29.276542,28.332537,30.046020
29.018031,28.356058,30.023468
29.191796,28.417830,30.132601
